COMUNE;SEZ2011;P1;P61;E17;E18;E19;E20
Milano;151460002266;334;161;0;1;0;7
Milano;151460002267;341;166;0;0;0;13
Milano;151460002268;431;219;1;2;1;12
Milano;151460002269;346;149;3;2;3;11
Milano;151460002270;374;176;3;0;0;10
Milano;151460002271;277;126;2;0;0;13
Milano;151460002272;478;253;7;2;0;18
Milano;151460002273;305;154;1;1;0;7
Milano;151460002274;553;254;1;1;0;16
Milano;151460002275;276;128;0;0;0;7
Milano;151460002276;280;111;0;1;1;5
Milano;151460002277;307;137;0;0;0;5
Milano;151460002278;255;109;0;1;0;1
Milano;151460002279;244;137;0;1;0;4
Milano;151460002280;293;146;0;0;0;7
Milano;151460002281;237;114;0;0;0;4
Milano;151460002282;269;143;0;0;0;3
Milano;151460002283;211;86;0;0;0;3
Milano;151460002284;320;132;0;0;1;7
Milano;151460002285;254;107;1;0;0;6
Milano;151460002286;143;65;0;1;8;10
Milano;151460002287;281;115;1;10;1;11
Milano;151460002288;277;132;0;0;7;15
Milano;151460002289;358;171;0;0;0;14
Milano;151460002290;160;69;0;0;0;6
Milano;151460002291;322;143;1;1;12;24
Milano;151460002292;235;103;0;0;0;5
Milano;151460002293;380;191;0;0;0;17
Milano;151460002294;148;65;0;0;0;4
Milano;151460002295;296;129;0;0;0;10
Milano;151460002296;366;166;0;0;0;10
Milano;151460002297;147;73;0;0;0;6
Milano;151460002298;117;57;1;0;0;7
Milano;151460002299;420;168;1;0;0;12
Milano;151460002300;288;123;1;0;0;7
Milano;151460002301;154;57;0;1;0;6
Milano;151460002302;452;206;0;0;0;14
Milano;151460002303;0;0;0;0;0;0
Milano;151460002304;70;27;0;0;0;3
Milano;151460002305;7;4;0;0;1;0
Milano;151460002306;48;19;0;0;0;2
Milano;151460002307;191;86;0;0;0;6
Milano;151460002308;0;0;0;0;0;0
Milano;151460002309;5;4;3;1;0;0
Milano;151460002310;167;80;6;2;2;3
Milano;151460002311;4;0;0;2;0;0
Milano;151460002312;0;0;0;0;0;0
Milano;151460002313;1;1;0;1;0;0
Milano;151460002314;16;9;1;1;0;0
Milano;151460002315;26;17;1;2;0;1
Milano;151460002316;10;6;0;1;0;0
Milano;151460002317;2;1;1;1;0;0
Milano;151460002318;7;2;2;2;0;0
Milano;151460002319;2;1;1;0;1;0
Milano;151460002320;0;0;0;1;0;0
Milano;151460002321;0;0;1;0;0;0
Milano;151460002322;54;17;2;1;1;2
Milano;151460002323;92;23;0;4;0;0
Milano;151460002324;135;100;1;0;1;0
Milano;151460002325;399;200;0;0;0;19
Milano;151460002326;27;16;3;4;0;0
Milano;151460002327;15;8;0;3;1;0
Milano;151460002328;207;86;0;0;0;2
Milano;151460002329;263;85;0;0;0;4
Milano;151460002330;163;61;0;0;0;1
Milano;151460002331;404;181;1;0;1;8
Milano;151460002332;316;105;1;0;0;3
Milano;151460002333;153;66;0;0;0;3
Milano;151460002334;137;52;0;0;0;1
Milano;151460002335;155;49;0;0;0;5
Milano;151460002336;302;99;0;0;0;7
Milano;151460002337;142;53;1;0;0;4
Milano;151460002338;233;84;0;0;0;3
Milano;151460002339;171;57;0;0;0;2
Milano;151460002340;137;36;0;0;0;2
Milano;151460002341;195;52;0;0;0;3
Milano;151460002342;136;39;0;0;0;2
Milano;151460002343;152;54;0;0;0;2
Milano;151460002344;195;70;0;0;0;2
Milano;151460002345;157;53;0;0;0;2
Milano;151460002346;185;67;0;0;0;3
Milano;151460002347;131;50;0;0;0;3
Milano;151460002348;192;80;0;0;0;4
Milano;151460002349;156;61;0;0;0;4
Milano;151460002350;4;1;0;2;0;0
Milano;151460002351;249;85;0;0;0;3
Milano;151460002352;71;18;0;0;7;4
Milano;151460002353;352;159;0;2;6;8
Milano;151460002354;96;52;0;4;9;2
Milano;151460002355;189;69;0;0;0;1
Milano;151460002356;321;108;0;0;0;2
Milano;151460002357;271;99;0;0;0;2
Milano;151460002358;136;50;0;0;0;3
Milano;151460002359;147;58;0;0;0;3
Milano;151460002360;260;86;0;0;0;5
Milano;151460002361;550;281;2;3;4;13
Milano;151460002362;87;53;4;0;0;2
Milano;151460002363;207;67;0;0;0;5
Milano;151460002364;28;13;0;0;0;1
Milano;151460002365;334;93;0;0;0;1
Milano;151460002366;305;108;0;0;0;1
Milano;151460002367;312;83;0;0;0;1
Milano;151460002368;463;251;0;0;0;8
Milano;151460002369;2;1;0;2;0;0
Milano;151460002370;8;3;0;2;0;0
Milano;151460002371;26;15;0;2;2;0
Milano;151460002372;79;43;3;1;1;0
Milano;151460002373;11;7;0;3;0;0
Milano;151460002374;169;44;1;0;0;4
Milano;151460002375;314;158;0;0;0;7
Milano;151460002376;60;36;0;2;0;1
Milano;151460002377;201;98;0;0;0;3
Milano;151460002378;292;121;0;0;0;8
Milano;151460002379;207;55;0;11;7;0
Milano;151460002380;481;182;3;0;0;8
Milano;151460002381;0;0;0;0;0;0
Milano;151460002382;14;10;0;7;0;0
Milano;151460002383;18;10;2;1;0;0
Milano;151460002384;228;105;1;1;0;2
Milano;151460002385;3;2;0;1;0;0
Milano;151460002386;311;128;0;0;0;3
Milano;151460002387;251;96;0;0;0;2
Milano;151460002388;319;120;0;0;0;3
Milano;151460002389;3;1;0;2;0;0
Milano;151460002390;440;171;0;0;0;4
Milano;151460002391;281;123;0;0;0;2
Milano;151460002392;290;104;0;0;0;3
Milano;151460002393;478;183;0;0;0;6
Milano;151460002394;251;98;0;0;0;2
Milano;151460002395;312;104;1;0;0;4
Milano;151460002396;284;93;0;0;0;4
Milano;151460002397;380;115;0;0;0;5
Milano;151460002398;499;208;0;0;0;4
Milano;151460002399;342;133;0;0;0;3
Milano;151460002400;258;108;4;0;0;3
Milano;151460002401;141;64;1;5;1;6
Milano;151460002402;250;77;0;3;2;4
Milano;151460002403;188;50;0;0;0;2
Milano;151460002404;218;55;0;0;0;4
Milano;151460002405;10;5;3;0;0;1
Milano;151460002406;1;1;1;0;0;0
Milano;151460002407;0;0;0;0;0;0
Milano;151460002408;0;0;0;0;0;0
Milano;151460002409;99;59;1;8;2;2
Milano;151460002410;437;146;0;0;0;4
Milano;151460002411;448;164;0;0;0;4
Milano;151460002412;437;163;1;1;0;3
Milano;151460002413;186;109;0;6;0;2
Milano;151460002415;112;38;0;11;1;0
Milano;151460002416;0;0;0;0;0;0
Milano;151460002417;213;104;1;8;3;6
Milano;151460002418;198;89;4;7;6;4
Milano;151460002419;215;89;1;2;1;4
Milano;151460002420;404;181;5;9;8;7
Milano;151460002421;314;141;0;7;8;4
Milano;151460002422;233;82;0;3;2;2
Milano;151460002423;422;213;0;3;3;15
Milano;151460002424;317;145;0;7;5;12
Milano;151460002425;132;68;1;6;6;3
Milano;151460002426;22;11;0;0;0;1
Milano;151460002427;148;44;0;0;0;2
Milano;151460002428;111;40;0;0;0;1
Milano;151460002429;44;13;0;0;0;1
Milano;151460002430;81;23;0;0;0;1
Milano;151460002431;102;27;0;0;0;1
Milano;151460002432;58;16;0;0;0;1
Milano;151460002433;133;39;0;0;0;1
Milano;151460002434;123;43;0;0;0;1
Milano;151460002435;177;48;0;0;0;1
Milano;151460002436;0;0;0;0;0;0
Milano;151460002437;1;0;0;1;0;0
Milano;151460002438;34;12;0;0;0;1
Milano;151460002440;0;0;0;0;0;0
Milano;151460002441;154;75;0;0;0;1
Milano;151460002442;90;55;0;0;1;3
Milano;151460002443;604;321;1;0;0;7
Milano;151460002444;284;145;2;2;3;10
Milano;151460002445;27;12;2;0;0;0
Milano;151460002446;60;37;1;1;1;3
Milano;151460002447;193;115;1;1;2;5
Milano;151460002448;1;0;0;1;4;0
Milano;151460002449;0;0;0;0;0;0
Milano;151460002450;283;111;0;0;0;8
Milano;151460002451;310;95;0;0;0;5
Milano;151460002452;271;72;1;0;0;5
Milano;151460002453;374;170;2;3;0;7
Milano;151460002454;177;89;1;7;8;3
Milano;151460002455;287;119;0;1;1;7
Milano;151460002456;424;215;2;0;0;13
Milano;151460002458;118;33;0;3;1;6
Milano;151460002460;519;284;0;0;0;5
Milano;151460002461;660;337;0;0;0;9
Milano;151460002462;128;50;4;0;2;3
Milano;151460002463;162;76;2;4;0;4
Milano;151460002464;33;17;0;2;0;1
Milano;151460002465;194;111;1;2;2;4
Milano;151460002466;108;76;1;0;2;2
Milano;151460002467;1;1;0;1;0;0
Milano;151460002468;11;6;0;0;0;1
Milano;151460002469;33;18;4;0;1;0
Milano;151460002470;146;71;4;1;1;1
Milano;151460002471;32;15;0;2;1;1
Milano;151460002472;442;193;0;0;0;6
Milano;151460002473;289;128;0;0;0;4
Milano;151460002474;208;91;0;0;0;3
Milano;151460002475;259;108;0;0;0;4
Milano;151460002476;368;165;0;1;0;4
Milano;151460002477;301;152;0;2;0;6
Milano;151460002478;11;5;0;1;1;0
Milano;151460002479;325;168;2;1;0;7
Milano;151460002480;675;276;0;1;0;2
Milano;151460002481;204;95;0;0;1;3
Milano;151460002482;217;93;0;0;0;2
Milano;151460002483;206;90;0;0;0;2
Milano;151460002484;366;167;0;0;0;2
Milano;151460002485;342;139;0;0;0;2
Milano;151460002486;274;126;0;0;0;5
Milano;151460002487;177;74;0;0;0;2
Milano;151460002488;331;136;0;0;0;2
Milano;151460002489;177;75;0;0;0;2
Milano;151460002490;309;129;0;0;0;3
Milano;151460002491;373;166;0;0;0;6
Milano;151460002492;234;95;0;0;0;2
Milano;151460002493;216;90;0;0;0;3
Milano;151460002494;195;81;1;0;0;2
Milano;151460002495;107;62;1;0;1;1
Milano;151460002496;113;48;1;2;2;1
Milano;151460002497;68;22;1;0;0;1
Milano;151460002498;532;191;0;0;0;9
Milano;151460002499;404;142;0;0;0;5
Milano;151460002500;173;73;1;0;0;5
Milano;151460002501;383;200;1;0;0;3
Milano;151460002502;306;132;0;0;0;8
Milano;151460002503;227;101;2;0;1;7
Milano;151460002504;183;70;0;0;0;2
Milano;151460002505;264;122;0;0;0;5
Milano;151460002506;287;102;0;0;1;7
Milano;151460002507;236;91;0;0;0;4
Milano;151460002508;320;154;0;0;0;5
Milano;151460002509;361;185;0;0;0;9
Milano;151460002510;355;164;0;0;0;7
Milano;151460002511;395;204;2;0;1;9
Milano;151460002512;415;116;0;0;0;3
Milano;151460002513;263;81;0;0;0;2
Milano;151460002514;265;82;0;0;0;2
Milano;151460002515;413;133;0;0;0;3
Milano;151460002516;303;143;0;0;0;3
Milano;151460002517;307;133;0;0;0;6
Milano;151460002518;408;195;0;2;0;12
Milano;151460002519;285;143;0;0;1;2
Milano;151460002520;432;203;0;1;0;9
Milano;151460002521;181;110;0;0;1;4
Milano;151460002522;207;103;1;0;1;6
Milano;151460002523;180;85;3;4;2;3
Milano;151460002524;293;159;2;2;4;5
Milano;151460002525;347;170;0;2;5;10
Milano;151460002526;341;178;1;5;2;8
Milano;151460002527;262;128;1;5;2;7
Milano;151460002528;411;184;3;0;3;9
Milano;151460002529;417;189;0;0;0;2
Milano;151460002530;191;75;0;0;0;3
Milano;151460002531;340;158;0;0;0;3
Milano;151460002532;260;147;0;1;1;5
Milano;151460002533;155;93;3;2;2;3
Milano;151460002534;238;122;0;2;0;5
Milano;151460002535;91;42;0;0;0;2
Milano;151460002536;396;180;0;0;0;8
Milano;151460002537;299;138;1;0;0;7
Milano;151460002538;199;109;0;0;1;7
Milano;151460002539;422;232;0;1;2;6
Milano;151460002540;144;67;1;0;0;2
Milano;151460002541;256;116;0;0;0;2
Milano;151460002542;306;135;0;0;0;4
Milano;151460002543;374;161;1;0;0;7
Milano;151460002544;251;130;0;0;0;4
Milano;151460002545;348;173;0;1;3;5
Milano;151460002546;169;62;0;0;0;3
Milano;151460002547;313;160;1;0;1;6
Milano;151460002548;369;160;0;0;0;6
Milano;151460002549;243;79;1;0;0;3
Milano;151460002550;230;67;0;0;0;5
Milano;151460002551;358;129;0;0;0;5
Milano;151460002552;164;70;0;0;1;3
Milano;151460002553;266;100;0;0;0;6
Milano;151460002554;317;129;1;7;0;5
Milano;151460002555;209;83;1;0;0;4
Milano;151460002556;340;115;2;0;0;6
Milano;151460002557;233;83;1;0;0;5
Milano;151460002558;485;217;2;0;0;8
Milano;151460002559;50;22;1;0;0;3
Milano;151460002560;197;126;0;0;0;0
Milano;151460002561;271;118;1;1;0;1
Milano;151460002562;237;71;0;0;0;3
Milano;151460002563;453;169;3;0;0;5
Milano;151460002564;190;77;1;0;0;2
Milano;151460002565;493;215;0;0;0;4
Milano;151460002566;19;7;0;0;0;1
Milano;151460002567;473;224;0;0;0;6
Milano;151460002568;3;2;0;2;0;0
Milano;151460002569;197;89;2;0;0;4
Milano;151460002570;141;74;1;0;0;2
Milano;151460002571;386;0;0;1;0;0
Milano;151460002572;311;103;0;0;0;3
Milano;151460002573;272;83;0;0;0;3
Milano;151460002574;364;113;0;0;0;3
Milano;151460002575;355;114;0;0;0;2
Milano;151460002576;283;97;0;0;0;2
Milano;151460002577;213;62;0;0;0;4
Milano;151460002578;121;29;0;0;0;1
Milano;151460002579;324;97;0;0;0;3
Milano;151460002580;220;70;0;0;0;3
Milano;151460002581;122;30;0;0;0;4
Milano;151460002582;295;91;0;0;0;3
Milano;151460002583;519;252;1;1;5;15
Milano;151460002584;60;31;0;0;0;1
Milano;151460002585;110;34;0;2;0;2
Milano;151460002586;193;90;1;0;0;5
Milano;151460002587;42;15;4;6;0;0
Milano;151460002588;8;2;0;4;0;0
Milano;151460002589;12;6;4;1;0;0
Milano;151460002590;14;6;0;6;0;0
Milano;151460002593;20;6;3;5;0;0
Milano;151460002594;221;71;0;0;0;4
Milano;151460002595;37;20;0;0;0;1
Milano;151460002596;200;109;0;0;0;9
Milano;151460002597;355;188;0;1;0;13
Milano;151460002598;14;5;0;6;1;0
Milano;151460002599;125;65;0;0;0;4
Milano;151460002600;269;139;1;0;1;6
Milano;151460002601;7;2;0;0;1;0
Milano;151460002602;167;97;0;0;1;6
Milano;151460002603;189;93;0;2;1;7
Milano;151460002604;256;136;2;5;1;14
Milano;151460002605;247;125;0;0;0;8
Milano;151460002606;249;144;2;0;2;10
Milano;151460002607;143;61;0;0;0;6
Milano;151460002608;221;121;1;2;0;11
Milano;151460002609;102;62;0;1;0;4
Milano;151460002610;307;147;0;1;2;9
Milano;151460002611;174;85;0;0;0;6
Milano;151460002612;201;103;1;2;1;8
Milano;151460002613;183;98;1;0;2;6
Milano;151460002614;222;124;0;0;0;7
Milano;151460002615;360;168;0;0;0;10
Milano;151460002616;246;120;0;1;1;6
Milano;151460002617;222;100;0;0;0;9
Milano;151460002618;209;122;3;2;1;5
Milano;151460002619;230;107;0;1;1;8
Milano;151460002620;281;118;0;0;0;10
Milano;151460002621;321;160;4;1;0;13
Milano;151460002622;356;195;3;1;5;11
Milano;151460002623;248;128;0;7;9;4
Milano;151460002624;259;123;0;2;0;7
Milano;151460002625;132;74;0;2;0;5
Milano;151460002626;224;126;1;0;0;8
Milano;151460002627;178;93;1;1;1;11
Milano;151460002628;306;137;0;0;0;10
Milano;151460002629;115;67;0;0;1;5
Milano;151460002630;253;132;0;1;4;8
Milano;151460002631;229;121;1;3;1;10
Milano;151460002632;186;91;1;3;0;11
Milano;151460002633;167;78;0;0;1;6
Milano;151460002634;351;152;1;0;0;9
Milano;151460002635;147;66;0;1;0;7
Milano;151460002636;59;30;2;0;0;2
Milano;151460002637;160;81;1;1;0;9
Milano;151460002638;3;2;0;1;0;0
Milano;151460002639;103;50;0;3;1;3
Milano;151460002640;179;75;0;3;2;4
Milano;151460002641;178;86;4;2;1;7
Milano;151460002642;137;58;0;1;0;6
Milano;151460002643;0;0;0;0;0;0
Milano;151460002644;243;104;4;0;0;7
Milano;151460002645;295;114;0;0;0;9
Milano;151460002646;35;17;0;0;3;4
Milano;151460002647;145;66;4;3;6;8
Milano;151460002649;27;17;0;1;0;3
Milano;151460002650;0;0;0;1;0;0
Milano;151460002651;208;94;0;1;1;8
Milano;151460002652;290;119;0;1;2;10
Milano;151460002653;3;2;0;1;0;0
Milano;151460002654;0;0;0;0;0;0
Milano;151460002655;0;0;0;1;0;0
Milano;151460002656;141;60;0;1;0;6
Milano;151460002657;43;18;0;0;0;1
Milano;151460002658;289;133;2;1;0;8
Milano;151460002659;298;164;1;0;0;6
Milano;151460002660;254;127;0;0;0;7
Milano;151460002661;281;116;2;0;0;10
Milano;151460002662;280;127;0;0;0;8
Milano;151460002663;108;50;0;0;0;6
Milano;151460002664;129;44;1;0;0;3
Milano;151460002665;113;48;0;1;0;3
Milano;151460002666;272;111;0;0;0;11
Milano;151460002667;289;124;0;0;1;12
Milano;151460002668;31;12;0;0;0;1
Milano;151460002669;109;45;0;0;0;7
Milano;151460002670;36;14;0;0;0;2
Milano;151460002671;162;80;0;0;0;7
Milano;151460002672;129;70;0;0;0;2
Milano;151460002673;379;174;0;0;0;15
Milano;151460002674;55;28;0;0;0;3
Milano;151460002675;210;107;0;2;3;5
Milano;151460002676;426;201;3;2;1;10
Milano;151460002677;252;132;0;0;0;8
Milano;151460002678;163;87;0;0;0;4
Milano;151460002679;310;154;2;1;3;8
Milano;151460002680;289;140;1;0;0;6
Milano;151460002681;171;84;0;0;0;3
Milano;151460002682;319;157;0;1;3;8
Milano;151460002683;111;53;1;2;2;1
Milano;151460002684;87;39;1;0;0;2
Milano;151460002685;156;57;0;0;0;8
Milano;151460002686;135;59;1;2;0;4
Milano;151460002687;338;179;1;8;6;7
Milano;151460002688;128;73;0;3;2;4
Milano;151460002689;234;143;1;2;2;6
Milano;151460002690;161;70;0;1;2;6
Milano;151460002691;407;209;0;0;1;14
Milano;151460002692;288;162;2;2;0;8
Milano;151460002693;207;98;2;0;2;9
Milano;151460002694;4;0;0;0;1;0
Milano;151460002695;147;61;1;0;0;2
Milano;151460002696;90;41;0;0;0;1
Milano;151460002697;121;53;0;1;0;10
Milano;151460002698;7;1;0;0;2;2
Milano;151460002699;13;8;0;0;1;2
Milano;151460002700;81;42;0;0;0;1
Milano;151460002701;166;75;0;0;0;2
Milano;151460002702;209;109;0;0;0;3
Milano;151460002703;181;89;0;0;0;3
Milano;151460002704;262;82;0;1;0;4
Milano;151460002705;0;0;0;0;0;0
Milano;151460002706;2;0;0;1;0;0
Milano;151460002708;0;0;0;0;0;0
Milano;151460002711;216;110;0;0;2;9
Milano;151460002712;386;196;2;0;3;19
Milano;151460002713;388;164;0;3;1;12
Milano;151460002714;4;2;0;2;2;0
Milano;151460002715;235;120;0;0;0;7
Milano;151460002716;263;135;3;2;4;6
Milano;151460002717;183;82;0;0;0;5
Milano;151460002718;216;102;0;0;0;4
Milano;151460002719;122;59;0;2;1;4
Milano;151460002720;335;161;8;4;2;9
Milano;151460002721;232;125;0;2;0;9
Milano;151460002722;285;144;0;0;2;8
Milano;151460002723;232;104;0;0;0;6
Milano;151460002724;197;104;1;1;1;9
Milano;151460002725;194;88;0;2;2;9
Milano;151460002726;199;82;1;2;1;3
Milano;151460002727;41;22;1;2;3;5
Milano;151460002728;323;187;1;4;1;14
Milano;151460002729;11;6;0;0;0;2
Milano;151460002730;372;156;2;0;1;13
Milano;151460002731;378;212;2;1;2;10
Milano;151460002732;20;10;0;1;3;0
Milano;151460002733;12;6;1;0;0;1
Milano;151460002734;114;65;2;2;5;6
Milano;151460002735;1;1;0;1;0;0
Milano;151460002736;34;16;0;2;2;0
Milano;151460002737;281;123;0;5;6;0
Milano;151460002738;313;137;1;9;3;2
Milano;151460002739;403;179;2;5;4;4
Milano;151460002740;34;13;1;2;0;0
Milano;151460002741;5;4;0;0;1;0
Milano;151460002743;2;1;0;1;0;0
Milano;151460002744;4;3;0;1;0;0
Milano;151460002745;50;23;2;2;0;0
Milano;151460002746;4;3;0;1;0;0
Milano;151460002747;157;35;2;1;1;0
Milano;151460002749;8;4;1;1;1;0
Milano;151460002750;321;97;0;0;0;2
Milano;151460002751;318;95;0;1;0;1
Milano;151460002752;265;111;0;0;0;1
Milano;151460002753;318;123;0;0;0;2
Milano;151460002754;177;46;0;0;0;2
Milano;151460002755;281;76;0;0;0;2
Milano;151460002756;286;122;0;0;1;5
Milano;151460002757;553;293;0;0;0;6
Milano;151460002758;390;196;3;3;1;6
Milano;151460002759;53;33;2;2;2;1
Milano;151460002760;5;1;0;2;0;0
Milano;151460002761;0;0;0;0;0;0
Milano;151460002762;16;11;0;0;1;0
Milano;151460002763;352;155;0;0;0;1
Milano;151460002764;349;174;1;1;3;7
Milano;151460002765;282;138;0;0;0;3
Milano;151460002766;371;169;0;0;1;10
Milano;151460002767;291;121;1;2;2;8
Milano;151460002768;206;110;0;0;0;5
Milano;151460002769;395;186;2;0;0;4
Milano;151460002770;58;33;2;0;0;1
Milano;151460002771;297;175;0;0;2;9
Milano;151460002772;364;204;2;1;1;12
Milano;151460002773;291;158;1;1;0;8
Milano;151460002774;132;58;1;1;1;4
Milano;151460002775;161;63;1;0;0;2
Milano;151460002776;379;156;1;2;0;7
Milano;151460002777;178;79;0;1;2;9
Milano;151460002778;3;2;0;1;0;0
Milano;151460002779;144;86;3;0;4;6
Milano;151460002780;285;169;0;0;4;6
Milano;151460002781;214;83;0;1;0;5
Milano;151460002782;192;99;1;1;0;3
Milano;151460002783;341;162;1;0;0;10
Milano;151460002784;149;90;1;1;0;2
Milano;151460002785;196;36;6;7;2;1
Milano;151460002786;23;9;1;2;1;0
Milano;151460002787;0;0;0;0;0;0
Milano;151460002788;0;0;0;0;0;0
Milano;151460002789;7;5;1;0;0;1
Milano;151460002790;249;133;2;0;1;11
Milano;151460002791;30;8;0;1;0;1
Milano;151460002792;0;0;0;0;0;0
Milano;151460002793;5;2;0;2;0;0
Milano;151460002794;1;1;0;1;0;0
Milano;151460002795;96;52;0;3;1;3
Milano;151460002796;6;3;0;2;0;0
Milano;151460002797;0;0;0;0;0;0
Milano;151460002798;146;75;1;11;5;6
Milano;151460002799;0;0;0;0;0;0
Milano;151460002800;297;167;1;3;0;8
Milano;151460002801;429;183;1;3;2;8
Milano;151460002802;163;78;0;0;0;6
Milano;151460002803;220;104;0;0;0;3
Milano;151460002804;365;119;0;0;0;9
Milano;151460002805;57;29;0;4;2;1
Milano;151460002806;244;99;0;0;0;5
Milano;151460002807;225;94;0;0;0;5
Milano;151460002808;282;143;0;2;0;7
Milano;151460002809;306;134;0;1;0;7
Milano;151460002810;246;102;0;0;0;2
Milano;151460002811;327;115;0;0;0;4
Milano;151460002812;235;94;0;0;0;2
Milano;151460002813;218;93;0;0;0;3
Milano;151460002814;9;5;0;0;1;0
Milano;151460002815;132;48;0;0;0;5
Milano;151460002816;235;75;0;0;0;5
Milano;151460002817;212;77;0;0;0;3
Milano;151460002818;190;85;0;0;0;1
Milano;151460002819;189;58;0;0;0;4
Milano;151460002820;176;59;0;0;0;4
Milano;151460002821;149;46;0;0;0;4
Milano;151460002822;230;74;0;0;0;1
Milano;151460002823;285;95;0;0;0;1
Milano;151460002824;338;151;0;0;0;2
Milano;151460002825;443;201;0;0;1;2
Milano;151460002826;263;101;0;1;0;5
Milano;151460002827;300;130;1;0;0;8
Milano;151460002828;480;213;0;0;1;5
Milano;151460002829;0;0;0;0;0;0
Milano;151460002830;279;110;0;0;0;4
Milano;151460002831;240;88;0;0;0;3
Milano;151460002832;25;9;1;3;0;0
Milano;151460002833;2;0;0;1;0;0
Milano;151460002835;1;1;0;1;0;0
Milano;151460002837;3;1;0;0;0;0
Milano;151460002838;12;9;0;6;1;0
Milano;151460002839;1;1;0;1;0;0
Milano;151460002840;5;2;0;1;0;0
Milano;151460002841;0;0;0;0;0;0
Milano;151460002842;1027;198;0;1;2;0
Milano;151460002843;90;48;2;1;0;1
Milano;151460002844;129;55;0;6;6;3
Milano;151460002845;87;63;0;0;0;1
Milano;151460002846;38;15;0;4;0;1
Milano;151460002847;2;2;0;1;0;0
Milano;151460002848;2;0;0;0;1;0
Milano;151460002849;496;278;2;4;4;2
Milano;151460002850;477;240;1;0;0;13
Milano;151460002851;245;122;0;2;3;11
Milano;151460002852;0;0;0;0;0;0
Milano;151460002853;138;77;0;5;2;2
Milano;151460002854;74;41;0;1;2;2
Milano;151460002855;134;57;0;0;0;2
Milano;151460002856;427;189;1;1;2;9
Milano;151460002857;80;28;0;0;0;1
Milano;151460002858;373;171;1;5;6;7
Milano;151460002859;161;91;4;1;2;4
Milano;151460002860;0;0;0;0;0;0
Milano;151460002861;338;169;2;1;1;9
Milano;151460002862;0;0;0;0;0;0
Milano;151460002863;11;4;0;0;1;0
Milano;151460002864;0;0;0;0;0;0
Milano;151460002865;280;96;0;0;0;6
Milano;151460002866;232;111;0;0;0;3
Milano;151460002867;392;180;0;4;2;9
Milano;151460002868;275;138;2;0;1;10
Milano;151460002869;205;115;4;0;3;6
Milano;151460002870;340;133;2;0;0;9
Milano;151460002871;447;168;4;1;0;5
Milano;151460002872;363;157;5;3;2;6
Milano;151460002873;306;7;0;1;0;0
Milano;151460002874;474;145;0;0;1;6
Milano;151460002875;245;108;5;2;5;4
Milano;151460002876;276;94;2;0;0;4
Milano;151460002877;119;38;1;0;0;2
Milano;151460002878;224;79;2;0;0;4
Milano;151460002879;273;150;1;3;2;11
Milano;151460002880;409;196;0;1;0;9
Milano;151460002881;289;144;0;0;0;7
Milano;151460002882;227;109;0;0;2;5
Milano;151460002883;316;163;0;2;4;11
Milano;151460002884;466;137;1;0;11;6
Milano;151460002885;311;137;4;2;6;7
Milano;151460002886;326;151;5;3;3;8
Milano;151460002887;458;237;7;4;6;17
Milano;151460002888;162;73;0;5;2;7
Milano;151460002889;146;75;0;2;5;6
Milano;151460002890;73;45;0;2;1;2
Milano;151460002891;70;34;0;0;2;1
Milano;151460002893;1;0;0;4;0;0
Milano;151460002894;317;105;1;2;0;3
