SEZ2011;COMUNE;P1;P61;E17;E18;E19;E20;NIL
151460000483;Milano;460;218;0;0;1;15;BRERA
151460000484;Milano;0;0;0;0;0;0;GIARDINI PORTA VENEZIA
151460000485;Milano;270;138;0;0;1;9;BRERA
151460000486;Milano;212;90;0;0;0;6;BRERA
151460000487;Milano;130;51;1;0;0;5;BRERA
151460000488;Milano;9;7;0;1;0;0;BRERA
151460000489;Milano;199;83;0;1;0;7;BRERA
151460000490;Milano;120;60;1;1;0;7;BRERA
151460000491;Milano;44;21;0;0;0;1;BRERA
151460000492;Milano;69;27;0;0;0;2;BRERA
151460000493;Milano;57;24;0;1;2;4;BRERA
151460000494;Milano;278;115;0;0;0;8;BRERA
151460000495;Milano;0;0;0;0;0;0;GIARDINI PORTA VENEZIA
151460000496;Milano;77;40;1;1;1;4;GUASTALLA
151460000497;Milano;112;58;0;1;0;7;GUASTALLA
151460000498;Milano;54;21;1;0;0;2;GIARDINI PORTA VENEZIA
151460000499;Milano;48;21;1;0;0;3;GUASTALLA
151460000500;Milano;154;74;1;1;1;6;GUASTALLA
151460000501;Milano;247;111;2;3;0;8;GUASTALLA
151460000502;Milano;62;23;0;0;0;3;GUASTALLA
151460000503;Milano;71;34;0;0;0;4;GUASTALLA
151460000504;Milano;330;165;1;1;0;16;GUASTALLA
151460000505;Milano;145;72;1;1;1;7;GUASTALLA
151460000506;Milano;126;62;1;2;1;8;GUASTALLA
151460000507;Milano;173;85;1;0;0;6;GUASTALLA
151460000508;Milano;41;18;0;1;3;2;GUASTALLA
151460000509;Milano;66;37;0;0;0;3;GUASTALLA
151460000510;Milano;23;6;0;1;1;0;GUASTALLA
151460000511;Milano;171;81;1;0;0;14;GUASTALLA
151460000512;Milano;157;76;0;1;0;8;GUASTALLA
151460000513;Milano;38;15;0;0;0;3;GUASTALLA
151460000514;Milano;114;46;0;0;0;7;GUASTALLA
151460000515;Milano;211;102;0;0;1;7;GUASTALLA
151460000516;Milano;63;31;0;0;0;5;GUASTALLA
151460000517;Milano;19;9;0;0;0;2;GUASTALLA
151460000518;Milano;122;51;0;0;0;4;GUASTALLA
151460000519;Milano;127;59;0;0;0;7;GUASTALLA
151460000520;Milano;116;63;1;0;0;6;GUASTALLA
151460000521;Milano;205;103;0;0;3;16;GUASTALLA
151460000522;Milano;48;24;1;0;3;3;GUASTALLA
151460000523;Milano;142;64;0;0;2;12;GUASTALLA
151460000524;Milano;107;42;0;0;1;6;GUASTALLA
151460000525;Milano;124;67;1;2;3;7;GUASTALLA
151460000526;Milano;155;73;1;1;0;8;GUASTALLA
151460000527;Milano;60;28;0;0;0;1;GUASTALLA
151460000528;Milano;63;32;0;0;0;1;GUASTALLA
151460000529;Milano;10;5;0;2;0;0;GUASTALLA
151460000530;Milano;35;7;0;0;1;0;GUASTALLA
151460000531;Milano;66;30;0;0;0;6;GUASTALLA
151460000532;Milano;0;0;0;0;0;0;GUASTALLA
151460000533;Milano;90;50;0;0;0;4;GUASTALLA
151460000534;Milano;60;29;0;0;3;4;GUASTALLA
151460000535;Milano;123;53;0;0;1;6;GUASTALLA
151460000536;Milano;91;45;0;0;0;6;GUASTALLA
151460000537;Milano;205;90;1;0;1;10;GUASTALLA
151460000538;Milano;195;92;0;0;0;12;GUASTALLA
151460000539;Milano;180;76;0;1;0;7;GUASTALLA
151460000540;Milano;186;91;2;1;0;13;GUASTALLA
151460000541;Milano;76;36;0;0;0;4;GUASTALLA
151460000542;Milano;161;79;0;0;0;11;GUASTALLA
151460000543;Milano;266;137;0;2;0;16;GUASTALLA
151460000544;Milano;0;0;0;0;0;0;GUASTALLA
151460000545;Milano;316;144;1;1;0;17;GUASTALLA
151460000546;Milano;94;40;0;1;0;5;GUASTALLA
151460000547;Milano;103;42;1;1;3;1;GUASTALLA
151460000548;Milano;3;2;0;1;0;0;GUASTALLA
151460000549;Milano;0;0;0;0;0;0;GUASTALLA
151460000550;Milano;145;66;0;0;0;6;GUASTALLA
151460000551;Milano;63;56;0;0;1;0;GUASTALLA
151460000552;Milano;185;86;0;1;0;6;GUASTALLA
151460000553;Milano;166;85;0;2;1;7;GUASTALLA
151460000554;Milano;146;51;0;1;3;5;GUASTALLA
151460000555;Milano;91;57;1;0;1;5;GUASTALLA
151460000556;Milano;105;61;0;2;2;6;GUASTALLA
151460000557;Milano;332;161;0;0;0;15;GUASTALLA
151460000558;Milano;258;129;0;1;0;12;GUASTALLA
151460000559;Milano;188;92;0;0;4;11;GUASTALLA
151460000560;Milano;302;150;0;1;0;2;GUASTALLA
151460000561;Milano;26;15;0;1;1;3;GUASTALLA
151460000562;Milano;364;182;2;0;1;5;GUASTALLA
151460000563;Milano;19;10;0;0;0;1;GUASTALLA
151460000564;Milano;229;108;0;2;1;12;GUASTALLA
151460000565;Milano;172;84;0;0;0;6;GUASTALLA
151460000566;Milano;179;93;0;1;1;10;GUASTALLA
151460000567;Milano;337;146;3;0;0;15;GUASTALLA
151460000568;Milano;184;95;2;0;0;12;GUASTALLA
151460000569;Milano;120;59;0;0;0;3;GUASTALLA
151460000570;Milano;276;125;0;1;0;8;GUASTALLA
151460000571;Milano;255;120;2;2;0;9;VIGENTINA
151460000572;Milano;306;140;0;2;4;15;VIGENTINA
151460000573;Milano;119;51;0;0;0;8;VIGENTINA
151460000574;Milano;18;3;0;2;1;0;VIGENTINA
151460000575;Milano;222;107;1;0;0;4;VIGENTINA
151460000576;Milano;143;67;2;0;0;4;VIGENTINA
151460000577;Milano;292;126;0;2;0;10;VIGENTINA
151460000578;Milano;132;61;0;0;0;4;VIGENTINA
151460000579;Milano;325;139;0;0;0;10;VIGENTINA
151460000580;Milano;223;95;1;0;0;8;VIGENTINA
151460000581;Milano;162;83;4;0;1;10;VIGENTINA
151460000582;Milano;88;47;0;0;1;1;VIGENTINA
151460000583;Milano;279;146;0;0;1;4;VIGENTINA
151460000584;Milano;315;156;0;0;0;14;VIGENTINA
151460000585;Milano;36;5;0;1;0;0;VIGENTINA
151460000586;Milano;38;13;0;1;0;0;VIGENTINA
151460000587;Milano;357;156;1;0;0;10;VIGENTINA
151460000588;Milano;359;156;0;0;3;12;VIGENTINA
151460000589;Milano;395;171;0;0;0;8;VIGENTINA
151460000590;Milano;297;128;1;0;1;13;VIGENTINA
151460000591;Milano;96;45;0;0;0;3;VIGENTINA
151460000592;Milano;302;109;0;0;0;7;VIGENTINA
151460000593;Milano;207;102;0;0;2;9;VIGENTINA
151460000594;Milano;107;51;1;0;1;1;VIGENTINA
151460000595;Milano;144;66;0;0;2;7;VIGENTINA
151460000596;Milano;268;112;0;0;0;7;VIGENTINA
151460000597;Milano;290;117;0;0;0;4;VIGENTINA
151460000598;Milano;212;96;0;0;0;7;VIGENTINA
151460000599;Milano;80;36;0;0;0;2;VIGENTINA
151460000600;Milano;85;32;0;0;0;3;VIGENTINA
151460000601;Milano;280;126;0;0;0;11;VIGENTINA
151460000602;Milano;258;107;0;0;0;6;VIGENTINA
151460000603;Milano;88;48;0;0;0;2;BRERA
151460000604;Milano;78;39;0;0;0;3;BRERA
151460000605;Milano;0;0;0;0;0;0;BRERA
151460000606;Milano;352;168;1;1;1;12;GUASTALLA
151460000607;Milano;163;83;0;0;0;7;GUASTALLA
151460000608;Milano;196;103;2;0;0;6;GUASTALLA
151460000609;Milano;220;107;0;0;0;8;GUASTALLA
151460000610;Milano;140;64;0;0;0;2;GUASTALLA
151460000611;Milano;98;43;0;0;0;1;GUASTALLA
151460000612;Milano;225;100;0;0;0;11;GUASTALLA
151460000613;Milano;104;51;0;0;0;2;GUASTALLA
151460000614;Milano;70;38;0;0;0;3;GUASTALLA
151460000615;Milano;61;29;0;0;0;1;GUASTALLA
151460000616;Milano;158;73;0;0;0;2;GUASTALLA
151460000617;Milano;122;59;0;0;0;4;GUASTALLA
151460000618;Milano;148;76;0;0;1;7;GUASTALLA
151460000619;Milano;319;184;0;2;1;13;GUASTALLA
151460000620;Milano;472;199;0;0;0;12;GUASTALLA
151460000621;Milano;205;104;0;0;2;7;GUASTALLA
151460000622;Milano;47;23;0;0;0;2;GUASTALLA
151460000623;Milano;91;45;0;1;0;4;MAGENTA - S. VITTORE
151460000624;Milano;103;50;0;0;0;4;MAGENTA - S. VITTORE
151460000625;Milano;253;120;0;0;0;5;MAGENTA - S. VITTORE
151460000626;Milano;200;87;0;0;0;5;MAGENTA - S. VITTORE
151460000627;Milano;198;97;1;0;0;4;MAGENTA - S. VITTORE
151460000628;Milano;207;94;0;0;0;7;MAGENTA - S. VITTORE
151460000629;Milano;248;114;1;0;0;8;MAGENTA - S. VITTORE
151460000630;Milano;149;66;0;0;0;6;MAGENTA - S. VITTORE
151460000631;Milano;190;95;0;0;0;5;MAGENTA - S. VITTORE
151460000632;Milano;0;0;0;0;0;0;MAGENTA - S. VITTORE
151460000633;Milano;168;75;1;1;1;10;MAGENTA - S. VITTORE
151460000634;Milano;267;123;2;0;0;11;MAGENTA - S. VITTORE
151460000635;Milano;301;145;0;0;0;10;PAGANO
151460000636;Milano;226;105;2;4;8;9;PAGANO
151460000637;Milano;200;89;3;1;1;8;PAGANO
151460000638;Milano;264;111;4;0;0;13;PAGANO
151460000639;Milano;303;139;1;1;0;15;PAGANO
151460000640;Milano;296;127;1;0;0;5;PAGANO
151460000641;Milano;225;108;0;0;0;12;PAGANO
151460000642;Milano;31;27;0;0;1;0;PAGANO
151460000643;Milano;241;109;1;1;3;15;PAGANO
151460000644;Milano;273;122;3;0;1;12;PAGANO
151460000645;Milano;69;25;0;0;0;4;PAGANO
151460000646;Milano;192;48;0;2;2;3;PAGANO
151460000647;Milano;162;76;0;0;0;8;PAGANO
151460000648;Milano;168;84;1;0;1;7;PAGANO
151460000649;Milano;245;126;0;0;2;7;PAGANO
151460000650;Milano;339;153;0;0;0;9;PAGANO
151460000651;Milano;84;39;0;0;0;4;PAGANO
151460000652;Milano;188;90;0;0;5;7;PAGANO
151460000653;Milano;103;42;0;0;6;4;PAGANO
151460000654;Milano;298;138;0;0;0;9;PAGANO
151460000655;Milano;291;168;1;0;0;4;SARPI
151460000656;Milano;350;162;0;0;0;7;SARPI
151460000657;Milano;361;185;0;1;2;9;SARPI
151460000658;Milano;150;78;0;0;0;6;SARPI
151460000659;Milano;279;122;0;0;0;9;SARPI
151460000660;Milano;287;133;0;0;0;4;SARPI
151460000661;Milano;223;34;0;0;0;3;SARPI
151460000662;Milano;146;88;0;0;0;5;SARPI
151460000663;Milano;124;61;0;0;0;5;SARPI
151460000664;Milano;252;127;0;0;0;6;SARPI
151460000665;Milano;296;140;0;1;0;10;SARPI
151460000666;Milano;0;0;0;0;0;0;PARCO SEMPIONE
151460000667;Milano;24;12;0;0;0;1;SARPI
151460000668;Milano;349;169;0;0;0;12;SARPI
151460000669;Milano;309;165;4;0;0;14;SARPI
151460000670;Milano;353;184;1;0;2;11;SARPI
151460000671;Milano;243;126;1;0;2;7;SARPI
151460000672;Milano;196;114;1;0;2;6;SARPI
151460000673;Milano;206;115;0;1;0;9;SARPI
151460000674;Milano;248;129;0;0;0;9;SARPI
151460000675;Milano;173;98;0;1;3;6;SARPI
151460000676;Milano;362;176;0;0;0;9;SARPI
151460000677;Milano;38;18;0;0;0;1;SARPI
151460000678;Milano;123;59;1;2;0;3;SARPI
151460000679;Milano;285;137;0;0;2;10;SARPI
151460000680;Milano;242;103;0;0;0;9;SARPI
151460000681;Milano;252;120;0;0;0;8;SARPI
151460000682;Milano;139;66;0;0;0;6;SARPI
151460000683;Milano;258;126;2;1;3;9;SARPI
151460000684;Milano;108;56;0;0;0;5;SARPI
151460000685;Milano;206;101;0;0;1;6;SARPI
151460000686;Milano;265;108;0;0;1;7;SARPI
151460000687;Milano;444;239;0;1;0;9;SARPI
151460000688;Milano;171;92;0;0;2;6;SARPI
151460000689;Milano;270;123;1;2;0;10;SARPI
151460000690;Milano;83;53;1;1;0;4;SARPI
151460000691;Milano;0;0;0;0;0;0;SARPI
151460000692;Milano;121;59;0;0;0;5;SARPI
151460000693;Milano;184;91;1;1;1;5;SARPI
151460000694;Milano;401;196;0;1;0;10;SARPI
151460000695;Milano;327;164;4;0;1;11;SARPI
151460000696;Milano;272;128;0;0;3;6;SARPI
151460000697;Milano;229;93;12;47;24;4;ISOLA
151460000698;Milano;142;63;0;0;0;3;ISOLA
151460000699;Milano;3;1;0;1;0;0;ISOLA
151460000700;Milano;181;83;0;2;3;5;ISOLA
151460000701;Milano;351;182;0;0;2;6;ISOLA
151460000702;Milano;40;16;0;5;1;4;ISOLA
151460000703;Milano;42;17;0;0;0;2;ISOLA
151460000704;Milano;0;0;0;0;0;0;ISOLA
151460000705;Milano;172;76;1;0;1;4;ISOLA
151460000706;Milano;252;127;2;1;2;7;ISOLA
151460000707;Milano;206;61;2;1;0;5;ISOLA
151460000708;Milano;45;16;0;9;3;0;ISOLA
151460000709;Milano;20;7;1;6;2;0;MACIACHINI - MAGGIOLINA
151460000710;Milano;71;33;0;0;0;3;MACIACHINI - MAGGIOLINA
151460000711;Milano;48;19;0;14;5;1;MACIACHINI - MAGGIOLINA
151460000712;Milano;74;34;0;13;5;2;MACIACHINI - MAGGIOLINA
151460000713;Milano;49;27;0;15;4;1;MACIACHINI - MAGGIOLINA
151460000714;Milano;30;16;0;17;0;0;MACIACHINI - MAGGIOLINA
151460000715;Milano;65;30;0;11;2;3;MACIACHINI - MAGGIOLINA
151460000716;Milano;106;61;0;6;10;5;MACIACHINI - MAGGIOLINA
151460000717;Milano;38;17;0;15;2;0;MACIACHINI - MAGGIOLINA
151460000718;Milano;53;27;0;9;2;3;MACIACHINI - MAGGIOLINA
151460000719;Milano;42;16;1;15;3;1;MACIACHINI - MAGGIOLINA
151460000720;Milano;31;14;0;5;6;2;MACIACHINI - MAGGIOLINA
151460000721;Milano;11;4;0;0;0;1;MACIACHINI - MAGGIOLINA
151460000722;-;-;-;-;-;-;-;MACIACHINI - MAGGIOLINA
151460000723;Milano;38;19;0;4;2;1;MACIACHINI - MAGGIOLINA
151460000724;Milano;299;128;2;1;2;9;MACIACHINI - MAGGIOLINA
151460000725;Milano;314;129;1;0;1;10;MACIACHINI - MAGGIOLINA
151460000726;Milano;19;7;0;0;0;1;MACIACHINI - MAGGIOLINA
151460000727;Milano;88;40;0;0;1;2;MACIACHINI - MAGGIOLINA
151460000728;Milano;241;108;0;0;0;5;MACIACHINI - MAGGIOLINA
151460000729;Milano;282;127;0;1;0;5;MACIACHINI - MAGGIOLINA
151460000730;Milano;327;174;0;1;0;14;MACIACHINI - MAGGIOLINA
151460000731;Milano;122;48;1;13;1;1;MACIACHINI - MAGGIOLINA
151460000732;Milano;162;62;4;25;9;6;MACIACHINI - MAGGIOLINA
151460000733;Milano;2;1;0;1;0;0;MACIACHINI - MAGGIOLINA
151460000734;Milano;135;71;0;0;0;6;MACIACHINI - MAGGIOLINA
151460000735;Milano;45;19;1;0;5;6;MACIACHINI - MAGGIOLINA
151460000736;Milano;36;16;0;0;5;4;MACIACHINI - MAGGIOLINA
151460000737;Milano;107;55;0;0;0;3;MACIACHINI - MAGGIOLINA
151460000738;Milano;49;24;0;1;2;3;MACIACHINI - MAGGIOLINA
151460000739;Milano;19;3;0;7;0;0;MACIACHINI - MAGGIOLINA
151460000740;Milano;141;56;0;0;0;2;MACIACHINI - MAGGIOLINA
151460000741;Milano;165;47;0;1;10;2;MACIACHINI - MAGGIOLINA
151460000742;Milano;54;20;0;0;11;1;MACIACHINI - MAGGIOLINA
151460000743;Milano;27;11;0;1;4;2;MACIACHINI - MAGGIOLINA
151460000744;Milano;81;32;0;0;0;3;MACIACHINI - MAGGIOLINA
151460000745;Milano;33;16;0;1;4;2;MACIACHINI - MAGGIOLINA
151460000746;Milano;4;1;0;1;0;0;MACIACHINI - MAGGIOLINA
151460000747;Milano;253;113;0;0;1;7;MACIACHINI - MAGGIOLINA
151460000748;Milano;372;176;0;0;0;5;MACIACHINI - MAGGIOLINA
151460000749;Milano;334;154;0;0;0;7;MACIACHINI - MAGGIOLINA
151460000750;Milano;66;23;0;5;1;3;MACIACHINI - MAGGIOLINA
151460000751;Milano;42;22;0;0;0;5;MACIACHINI - MAGGIOLINA
151460000752;Milano;159;71;1;1;3;4;MACIACHINI - MAGGIOLINA
151460000753;Milano;42;18;5;3;2;1;MACIACHINI - MAGGIOLINA
151460000754;Milano;37;16;1;1;3;1;MACIACHINI - MAGGIOLINA
151460000755;Milano;10;4;0;0;0;2;MACIACHINI - MAGGIOLINA
151460000756;Milano;33;18;0;1;3;3;MACIACHINI - MAGGIOLINA
151460000757;Milano;208;102;0;1;4;16;MACIACHINI - MAGGIOLINA
151460000758;Milano;32;16;0;4;2;2;MACIACHINI - MAGGIOLINA
151460000759;Milano;30;16;0;0;4;2;MACIACHINI - MAGGIOLINA
151460000760;Milano;281;118;1;0;0;5;MACIACHINI - MAGGIOLINA
151460000761;Milano;505;234;0;0;0;4;MACIACHINI - MAGGIOLINA
151460000762;Milano;230;109;0;1;0;2;MACIACHINI - MAGGIOLINA
151460000763;Milano;291;131;0;1;2;6;MACIACHINI - MAGGIOLINA
151460000764;Milano;270;130;0;1;0;7;MACIACHINI - MAGGIOLINA
151460000765;Milano;263;141;2;0;0;5;MACIACHINI - MAGGIOLINA
151460000766;Milano;54;28;0;0;5;1;MACIACHINI - MAGGIOLINA
151460000767;Milano;23;10;0;0;1;2;MACIACHINI - MAGGIOLINA
151460000768;Milano;82;35;0;1;1;5;MACIACHINI - MAGGIOLINA
151460000769;Milano;9;5;0;0;1;0;MACIACHINI - MAGGIOLINA
151460000770;Milano;31;15;0;1;4;1;MACIACHINI - MAGGIOLINA
151460000771;Milano;25;12;0;0;0;1;MACIACHINI - MAGGIOLINA
151460000772;Milano;59;31;0;3;4;1;MACIACHINI - MAGGIOLINA
151460000773;Milano;46;19;0;1;0;4;MACIACHINI - MAGGIOLINA
151460000774;Milano;19;11;0;1;2;3;MACIACHINI - MAGGIOLINA
151460000775;Milano;100;48;0;2;9;4;MACIACHINI - MAGGIOLINA
151460000776;Milano;35;14;0;1;4;3;MACIACHINI - MAGGIOLINA
151460000777;Milano;26;15;0;0;0;3;MACIACHINI - MAGGIOLINA
151460000778;Milano;130;54;1;2;3;7;MACIACHINI - MAGGIOLINA
151460000779;Milano;184;83;0;0;12;4;MACIACHINI - MAGGIOLINA
151460000780;Milano;156;68;0;0;0;10;MACIACHINI - MAGGIOLINA
151460000781;Milano;128;53;0;0;0;10;MACIACHINI - MAGGIOLINA
151460000782;Milano;250;105;1;0;2;18;MACIACHINI - MAGGIOLINA
151460000783;Milano;63;33;0;0;0;5;MACIACHINI - MAGGIOLINA
151460000784;Milano;30;12;0;0;0;2;MACIACHINI - MAGGIOLINA
151460000785;Milano;160;84;0;0;0;8;MACIACHINI - MAGGIOLINA
151460000786;Milano;282;128;0;0;0;14;MACIACHINI - MAGGIOLINA
151460000787;Milano;153;82;0;7;1;1;GRECO
151460000788;Milano;188;95;1;6;1;5;GRECO
151460000789;Milano;93;51;0;0;0;1;GRECO
151460000790;Milano;194;89;0;0;0;2;GRECO
151460000791;Milano;181;71;1;0;0;3;GRECO
151460000792;Milano;203;111;0;0;0;5;GRECO
151460000793;Milano;3;1;0;1;0;0;GRECO
151460000794;Milano;32;18;0;1;2;0;GRECO
151460000795;Milano;8;6;1;0;1;0;GRECO
151460000796;Milano;160;77;0;0;0;5;GRECO
151460000797;Milano;239;112;1;1;1;4;GRECO
151460000798;Milano;308;160;0;0;0;1;GRECO
151460000799;Milano;185;84;0;1;1;3;GRECO
151460000800;Milano;0;0;0;0;0;0;GRECO
151460000801;Milano;81;36;0;0;1;1;GRECO
151460000802;Milano;401;163;1;1;0;2;GRECO
151460000803;Milano;274;113;1;0;0;9;GRECO
151460000804;Milano;75;42;0;2;2;1;GRECO
151460000805;Milano;435;162;6;1;0;14;GRECO
151460000806;Milano;434;199;0;0;0;4;GRECO
151460000807;Milano;340;161;0;0;0;1;GRECO
151460000808;Milano;13;9;0;0;1;0;GRECO
151460000809;Milano;16;10;1;0;2;0;GRECO
151460000810;Milano;2;2;0;1;0;0;GRECO
151460000811;Milano;421;157;0;0;0;1;GRECO
151460000812;Milano;44;12;4;1;0;0;GRECO
151460000813;Milano;104;42;0;0;0;1;GRECO
151460000814;Milano;336;147;1;1;0;5;GRECO
151460000815;Milano;232;117;1;4;1;8;GRECO
151460000816;Milano;122;53;1;10;0;2;GRECO
151460000817;Milano;545;216;0;0;0;8;GRECO
151460000818;Milano;339;129;0;0;0;5;GRECO
151460000819;Milano;292;141;0;0;0;5;MACIACHINI - MAGGIOLINA
151460000820;Milano;296;123;0;0;0;4;MACIACHINI - MAGGIOLINA
151460000821;Milano;158;68;0;0;0;2;MACIACHINI - MAGGIOLINA
151460000822;Milano;291;121;0;0;0;5;MACIACHINI - MAGGIOLINA
151460000823;Milano;332;146;0;1;0;4;MACIACHINI - MAGGIOLINA
151460000824;Milano;301;114;0;0;0;4;MACIACHINI - MAGGIOLINA
151460000825;Milano;294;111;0;0;0;5;MACIACHINI - MAGGIOLINA
151460000826;Milano;244;112;0;0;0;3;MACIACHINI - MAGGIOLINA
151460000827;Milano;209;81;0;0;0;4;MACIACHINI - MAGGIOLINA
151460000828;Milano;307;156;0;1;0;3;MACIACHINI - MAGGIOLINA
151460000829;Milano;171;82;0;0;0;2;MACIACHINI - MAGGIOLINA
151460000830;Milano;257;111;0;0;0;4;MACIACHINI - MAGGIOLINA
151460000831;Milano;320;133;1;2;0;10;MACIACHINI - MAGGIOLINA
151460000832;Milano;320;159;0;0;0;4;MACIACHINI - MAGGIOLINA
151460000833;Milano;196;89;0;2;0;3;MACIACHINI - MAGGIOLINA
151460000834;Milano;156;70;1;8;3;7;MACIACHINI - MAGGIOLINA
151460000835;Milano;386;187;3;1;1;9;CENTRALE
151460000836;Milano;283;139;0;1;0;8;CENTRALE
151460000837;Milano;340;154;0;0;1;14;CENTRALE
151460000838;Milano;376;200;1;2;6;12;CENTRALE
151460000839;Milano;264;152;1;2;1;9;CENTRALE
151460000840;Milano;52;25;0;0;0;1;CENTRALE
151460000841;Milano;149;81;1;0;0;4;CENTRALE
151460000842;Milano;307;144;0;1;0;9;CENTRALE
151460000843;Milano;327;160;0;3;1;6;CENTRALE
151460000844;Milano;376;171;1;1;1;7;CENTRALE
151460000845;Milano;319;133;1;0;2;7;CENTRALE
151460000846;Milano;221;102;2;0;0;2;CENTRALE
151460000847;Milano;81;39;0;1;0;5;CENTRALE
151460000848;Milano;342;153;1;0;0;5;GRECO
151460000849;Milano;174;79;0;0;1;5;GRECO
151460000850;Milano;63;2;0;0;1;0;GRECO
151460000851;Milano;9;5;0;1;0;0;GRECO
151460000852;Milano;494;226;5;1;1;9;GRECO
151460000853;Milano;135;54;0;1;0;2;GRECO
151460000854;Milano;318;146;1;0;0;5;GRECO
151460000855;Milano;4;3;0;1;0;0;CENTRALE
151460000856;Milano;56;9;0;0;1;0;CENTRALE
151460000857;Milano;507;255;0;0;0;10;CENTRALE
151460000858;Milano;358;191;0;2;1;7;CENTRALE
151460000859;Milano;387;175;0;0;0;7;CENTRALE
151460000860;Milano;304;157;1;1;0;6;CENTRALE
151460000861;Milano;380;185;0;1;1;14;CENTRALE
151460000862;Milano;316;157;1;0;1;12;CENTRALE
151460000863;Milano;369;177;0;2;0;8;CENTRALE
151460000864;Milano;579;293;1;3;2;11;CENTRALE
151460000865;Milano;79;57;5;0;0;2;CENTRALE
151460000866;Milano;244;129;1;0;0;7;CENTRALE
151460000867;Milano;136;71;0;0;0;5;CENTRALE
151460000868;Milano;74;12;0;0;1;0;CENTRALE
151460000869;Milano;121;66;0;0;0;8;CENTRALE
151460000870;Milano;46;23;0;0;0;5;CENTRALE
151460000871;Milano;1;0;0;1;0;0;CENTRALE
151460000872;Milano;4;3;0;0;0;0;CENTRALE
151460000873;Milano;0;0;0;0;0;0;CENTRALE
151460000874;Milano;23;8;0;0;0;2;CENTRALE
151460000875;Milano;299;150;1;4;0;11;CENTRALE
151460000876;Milano;157;65;1;0;0;4;CENTRALE
151460000877;Milano;116;61;1;1;0;6;CENTRALE
151460000878;Milano;156;86;1;0;0;8;CENTRALE
151460000879;Milano;176;81;0;0;0;2;CENTRALE
151460000880;Milano;192;85;0;0;0;9;CENTRALE
151460000881;Milano;128;57;0;0;0;3;CENTRALE
151460000882;Milano;303;143;0;0;0;6;CENTRALE
151460000883;Milano;3;2;0;1;0;0;CENTRALE
151460000884;Milano;78;40;0;0;0;3;CENTRALE
151460000885;Milano;158;78;0;0;1;6;CENTRALE
151460000886;Milano;12;7;0;0;0;1;CENTRALE
151460000887;Milano;211;108;0;0;0;9;CENTRALE
151460000888;Milano;165;72;0;0;0;7;CENTRALE
151460000889;Milano;0;0;0;0;0;0;CENTRALE
151460000890;Milano;68;44;0;1;0;2;CENTRALE
151460000891;Milano;176;76;0;0;0;1;CENTRALE
151460000892;Milano;117;57;1;0;0;2;CENTRALE
151460000893;Milano;29;11;0;0;0;1;CENTRALE
151460000894;Milano;67;36;0;0;0;2;CENTRALE
151460000895;Milano;286;132;0;0;0;13;CENTRALE
151460000896;Milano;173;97;0;0;0;6;CENTRALE
151460000897;Milano;278;130;0;0;1;10;CENTRALE
151460000898;Milano;72;41;0;0;0;2;CENTRALE
151460000899;Milano;22;9;0;0;0;2;CENTRALE
151460000900;Milano;163;79;0;0;1;6;CENTRALE
151460000901;Milano;245;135;0;0;0;9;CENTRALE
151460000902;Milano;123;50;0;0;0;6;CENTRALE
151460000903;Milano;71;33;2;0;0;1;CENTRALE
151460000904;Milano;176;81;0;2;1;7;CENTRALE
151460000905;Milano;156;79;0;0;0;11;CENTRALE
151460000906;Milano;238;124;0;0;1;8;CENTRALE
151460000907;Milano;109;58;2;0;0;4;CENTRALE
151460000908;Milano;72;30;2;0;0;2;CENTRALE
151460000909;Milano;4;1;0;1;0;0;CENTRALE
151460000910;Milano;110;60;3;1;1;3;CENTRALE
151460000911;Milano;58;44;0;0;0;2;CENTRALE
151460000912;Milano;143;73;0;0;0;6;CENTRALE
151460000913;Milano;331;160;1;0;0;11;CENTRALE
151460000914;Milano;240;129;0;0;0;10;CENTRALE
151460000915;Milano;83;49;1;2;0;4;CENTRALE
151460000916;Milano;25;13;0;0;0;1;CENTRALE
151460000917;Milano;221;101;0;0;0;6;CENTRALE
151460000918;-;-;-;-;-;-;-;CENTRALE
151460000919;Milano;222;102;0;0;0;9;CENTRALE
151460000920;Milano;235;127;0;0;0;6;CENTRALE
151460000921;Milano;210;107;0;1;0;5;CENTRALE
151460000922;Milano;151;70;0;1;0;7;CENTRALE
151460000923;Milano;409;200;0;0;0;10;CENTRALE
151460000924;-;-;-;-;-;-;-;CENTRALE
151460000925;Milano;205;101;1;0;1;5;CENTRALE
151460000926;Milano;204;101;1;0;0;8;CENTRALE
151460000927;Milano;217;103;1;0;1;7;CENTRALE
151460000928;Milano;208;98;0;0;0;9;CENTRALE
151460000929;Milano;165;72;0;0;0;1;CENTRALE
151460000930;Milano;228;77;1;1;5;4;VIALE MONZA
151460000931;Milano;219;143;0;0;0;1;VIALE MONZA
151460000932;Milano;286;150;0;1;0;4;VIALE MONZA
151460000933;Milano;0;0;0;0;0;0;GRECO
151460000934;Milano;288;136;5;5;1;6;VIALE MONZA
151460000935;Milano;118;58;1;0;3;2;VIALE MONZA
151460000936;Milano;343;180;1;4;4;5;VIALE MONZA
151460000937;Milano;218;74;0;0;9;5;VIALE MONZA
151460000938;Milano;289;101;0;1;7;4;VIALE MONZA
151460000939;Milano;25;11;0;2;0;1;VIALE MONZA
151460000940;Milano;255;137;0;3;5;7;VIALE MONZA
151460000941;Milano;95;48;0;6;5;1;VIALE MONZA
151460000942;Milano;50;26;0;2;2;2;VIALE MONZA
